country,year,admin,breakdown,age,fh,ghist10,wfm,gini_,shugart
El Salvador,1927,"Pío Romero Bosque ""Don Pío"" ",,,,.044605069,,,
El Salvador,1928,"Pío Romero Bosque ""Don Pío"" ",,,,.026566627,,,
El Salvador,1929,"Pío Romero Bosque ""Don Pío"" ",,,,.013260433,,,
El Salvador,1930,"Pío Romero Bosque ""Don Pío"" ",,,,.012252571,,,
El Salvador,1931,Maximiliano Hernández Martínez    ,,,,.0042508561,,,
El Salvador,1932,Maximiliano Hernández Martínez    ,,,,-.00051057618,,,
El Salvador,1933,Maximiliano Hernández Martínez    ,,,,-.0029396324,,,
El Salvador,1934,Andrés Ignacio Menéndez           ,,,,.001064431,,,
El Salvador,1935,Maximiliano Hernandez Martinez    ,,,,.0048469091,,,
El Salvador,1936,Maximiliano Hernandez Martinez    ,,,,.011835755,,,
El Salvador,1937,Maximiliano Hernandez Martinez    ,,,,.0092656594,,,
El Salvador,1938,Maximiliano Hernandez Martinez    ,,,,.010643682,,,
El Salvador,1939,Maximiliano Hernandez Martinez    ,,,,.012628932,,,
El Salvador,1940,Maximiliano Hernandez Martinez    ,,,,.016496662,,,
El Salvador,1941,Maximiliano Hernandez Martinez    ,,,,.022023577,,,
El Salvador,1942,Maximiliano Hernandez Martinez    ,,,,.026068557,,,
El Salvador,1943,Maximiliano Hernandez Martinez    ,,,,.023512429,,,
El Salvador,1944,Osmín Aguirre y Salinas,,,,.01431602,,,
El Salvador,1945,Salvador Castañeda Castro         ,,14,,.0059668287,,,13
El Salvador,1946,Salvador Castañeda Castro         ,,15,,.0053100204,,,13
El Salvador,1947,Salvador Castañeda Castro         ,,16,,.017591251,,,13
El Salvador,1948,Manuel de Jesús Córdova Rodríguez          ,,17,,.025561409,,,13
El Salvador,1949,Manuel de Jesús Córdova Rodríguez          ,,1,,.04376613,,,13
El Salvador,1950,Óscar Osorio                      ,,2,,.0032916518,,,16
El Salvador,1951,Óscar Osorio                      ,,3,,.001868458,,,16
El Salvador,1952,Óscar Osorio                      ,,4,,.0073775141,,,16
El Salvador,1953,Óscar Osorio                      ,,5,,.010537421,,,16
El Salvador,1954,Óscar Osorio                      ,,6,,.0073704375,,,16
El Salvador,1955,Óscar Osorio                      ,,7,,.0085366443,,,16
El Salvador,1956,José María Lemus López            ,,8,,.010630435,,,16
El Salvador,1957,José María Lemus López            ,,9,,.011339701,,,16
El Salvador,1958,José María Lemus López            ,,10,,.00054338429,,,16
El Salvador,1959,José María Lemus López            ,,11,,.0021022491,,,16
El Salvador,1960,Miguel Ángel Castillo           ,,12,,.010085277,,,16
El Salvador,1961,Aníbal Portillo   ,,13,,.010750327,,,16
El Salvador,1962,Julio Adalberto Rivera Carballo   ,,14,,.016289596,,54.200001,16
El Salvador,1963,Julio Adalberto Rivera Carballo   ,,15,,.014679569,.006583102,54.099998,16
El Salvador,1964,Julio Adalberto Rivera Carballo   ,,16,,.021755045,.0065685688,54,16
El Salvador,1965,Julio Adalberto Rivera Carballo   ,,17,,.022237049,.004547378,53.900002,16
El Salvador,1966,Julio Adalberto Rivera Carballo   ,,18,,.023483939,.003497313,53.799999,16
El Salvador,1967,Fidel Sánchez Hernández           ,,19,,.024111943,.0050557787,51.974998,16
El Salvador,1968,Fidel Sánchez Hernández           ,,20,,.025121048,.004884406,50.150002,16
El Salvador,1969,Fidel Sánchez Hernández           ,,21,,.025590094,.0043185139,48.325001,16
El Salvador,1970,Fidel Sánchez Hernández           ,,22,,.025587747,.0030395424,46.5,16
El Salvador,1971,Fidel Sánchez Hernández           ,,23,,.026297368,.0028006833,46.662498,16
El Salvador,1972,Arturo Armando Molina Barraza     ,,24,9,.021228567,.0031084472,46.825001,16
El Salvador,1973,Arturo Armando Molina Barraza     ,,25,9,.022484137,.003934822,46.987499,16
El Salvador,1974,Arturo Armando Molina Barraza     ,,26,9,.019422995,.0058333599,47.150002,16
El Salvador,1975,Arturo Armando Molina Barraza     ,,27,9,.017884864,.005880198,47.3125,16
El Salvador,1976,Arturo Armando Molina Barraza     ,,28,8,.016709257,.0058266157,47.474998,16
El Salvador,1977,Carlos Humberto Romero Mena       ,,29,6,.018927269,.0061231218,47.637501,16
El Salvador,1978,Carlos Humberto Romero Mena       ,,30,4,.021895291,.0065431381,47.799999,16
El Salvador,1979,Arnoldo Majano [junta],,31,5,.015351629,.006877793,47.896667,16
El Salvador,1980,José Napoleón Duarte Fuentes [junta],,32,4,.0018974124,.014866668,47.993332,16
El Salvador,1981,José Napoleón Duarte Fuentes [junta],,33,4,-.011069805,.015841912,48.09,16
El Salvador,1982,Álvaro Alfredo Magaña Borja       ,,34,5,-.022133294,.01143582,48.186665,16
El Salvador,1983,Álvaro Alfredo Magaña Borja       ,,35,5,-.024253165,.010833501,48.283333,15
El Salvador,1984,José Napoleón Duarte Fuentes      ,,36,6,-.027089305,.010131035,48.379997,15
El Salvador,1985,José Napoleón Duarte Fuentes      ,0,1,8,-.0032770094,.0090275649,48.476665,15
El Salvador,1986,José Napoleón Duarte Fuentes      ,0,2,7,-.0057259374,.0043895682,48.573334,15
El Salvador,1987,José Napoleón Duarte Fuentes      ,0,3,7,-.0011439123,.0050659212,48.669998,15
El Salvador,1988,José Napoleón Duarte Fuentes      ,0,4,8,.00032604585,.0039327843,48.766666,15
El Salvador,1989,Alfredo Félix Cristiani Bukard    ,0,5,7,-.00029584483,.0049921735,48.863331,15
El Salvador,1990,Alfredo Félix Cristiani Bukard    ,0,6,7,.0045963698,.0051549738,48.959999,15
El Salvador,1991,Alfredo Félix Cristiani Bukard    ,0,7,7,.0065906579,.0035836489,49.110001,15
El Salvador,1992,Alfredo Félix Cristiani Bukard    ,0,8,8,.012407363,.0040574833,49.259998,15
El Salvador,1993,Alfredo Félix Cristiani Bukard    ,0,9,8,.01690089,.0044671181,49.41,15
El Salvador,1994,Armando Calderón Sol   ,0,10,8,.021441655,.0049920757,49.560001,15
El Salvador,1995,Armando Calderón Sol   ,0,11,8,.02720313,.0054358607,49.709999,15
El Salvador,1996,Armando Calderón Sol   ,0,12,8,.028927987,.0099459682,49.860001,15
El Salvador,1997,Armando Calderón Sol   ,0,13,9,.031025603,.011688299,52.25,15
El Salvador,1998,Armando Calderón Sol   ,0,14,9,.033424284,.013467668,52.209999,15
El Salvador,1999,Francisco Guillermo Flores Pérez  ,0,15,9,.036595963,.0153074,52.169998,15
El Salvador,2000,Francisco Guillermo Flores Pérez  ,0,16,9,.034818519,.017238583,52.044998,15
El Salvador,2001,Francisco Guillermo Flores Pérez  ,0,17,9,.034009084,.02062095,51.919998,15
El Salvador,2002,Francisco Guillermo Flores Pérez  ,0,18,9,.03005744,.017744929,52.138496,15
El Salvador,2003,Francisco Guillermo Flores Pérez  ,0,19,9,.02626737,.017780803,52.356998,15
El Salvador,2004,Elías Antonio Saca González       ,0,20,9,.023217563,.015037723,,15
El Salvador,2005,Elías Antonio Saca González       ,0,21,9,.020847984,,,15
El Salvador,2006,Elías Antonio Saca González       ,0,22,9,.023973625,,,
El Salvador,2007,Elías Antonio Saca González       ,0,23,9,.024836402,,,
El Salvador,2008,Elías Antonio Saca González       ,0,24,9,.023909042,,,
El Salvador,2009,Carlos Mauricio Funes Cartagena,0,25,9,.018116895,,,
El Salvador,2010,Carlos Mauricio Funes Cartagena,0,26,9,.018332638,,,
Uruguay,1900,Juan Lindolfo de los Reyes Cuestas York,,,,.0056320806,,,
Uruguay,1901,Juan Lindolfo de los Reyes Cuestas York,,,,.0074962154,,,
Uruguay,1902,Juan Lindolfo de los Reyes Cuestas York,,,,.024776272,,,
Uruguay,1903,José Pablo Torcuato Batlle y Ordóñez,,,,.0093003735,,,
Uruguay,1904,José Pablo Torcuato Batlle y Ordóñez,,,,.0090510119,,,
Uruguay,1905,José Pablo Torcuato Batlle y Ordóñez,,,,.0056320806,,,
Uruguay,1906,José Pablo Torcuato Batlle y Ordóñez,,,,.0065362281,,,
Uruguay,1907,Claudio Antolín Wílliman González,,,,.015509778,,,
Uruguay,1908,Claudio Antolín Wílliman González,,,,.020882385,,,
Uruguay,1909,Claudio Antolín Wílliman González,,,,.016851874,,,
Uruguay,1910,Claudio Antolín Wílliman González,,,,.015359575,,,
Uruguay,1911,José Pablo Torcuato Batlle y Ordóñez,,,,.020100908,,,
Uruguay,1912,José Pablo Torcuato Batlle y Ordóñez,,,,.015930966,,,
Uruguay,1913,José Pablo Torcuato Batlle y Ordóñez,,,,.017036302,,,
Uruguay,1914,José Pablo Torcuato Batlle y Ordóñez,,,,.0052971225,,,
Uruguay,1915,Feliciano Alberto Viera Borges,,,,-.00065879786,,,
Uruguay,1916,Feliciano Alberto Viera Borges,,,,.0079630408,,,
Uruguay,1917,Feliciano Alberto Viera Borges,0,,,.026926685,,,
Uruguay,1918,Feliciano Alberto Viera Borges,0,,,.03220449,,,
Uruguay,1919,Baltasar Brum Rodríguez,0,,,.024732167,,,
Uruguay,1920,Baltasar Brum Rodríguez,0,,,.019637581,,,
Uruguay,1921,Baltasar Brum Rodríguez,0,,,.017132793,,,
Uruguay,1922,Baltasar Brum Rodríguez,0,,,.023823466,,,
Uruguay,1923,José Serrato Bergeróo,0,,,.025169956,,,
Uruguay,1924,José Serrato Bergeróo,0,,,.024526678,,,
Uruguay,1925,José Serrato Bergeróo,0,,,.025142496,,,
Uruguay,1926,José Serrato Bergeróo,0,,,.028753391,,,
Uruguay,1927,Juan Campisteguy Oxcoby,0,,,.031389095,,,
Uruguay,1928,Juan Campisteguy Oxcoby,0,,,.02992145,,,
Uruguay,1929,Juan Campisteguy Oxcoby,0,,,.028478252,,,
Uruguay,1930,Juan Campisteguy Oxcoby,0,,,.025836984,,,
Uruguay,1931,Gabriel Terra Leivas,0,,,.020168576,,,
Uruguay,1932,Gabriel Terra Leivas,0,,,.0050836112,,,
Uruguay,1933,Gabriel Terra Leivas,1,,,-.017438861,,,
Uruguay,1934,Gabriel Terra Leivas,,,,.0040513962,,,
Uruguay,1935,Gabriel Terra Leivas,,,,.04205941,,,
Uruguay,1936,Gabriel Terra Leivas,0,,,.034811445,,,
Uruguay,1937,Gabriel Terra Leivas,0,,,.033523828,,,
Uruguay,1938,Alfredo Baldomir Ferrari,0,,,.025031915,,,
Uruguay,1939,Alfredo Baldomir Ferrari,0,,,.016441593,,,
Uruguay,1940,Alfredo Baldomir Ferrari,0,,,.012229315,,,
Uruguay,1941,Alfredo Baldomir Ferrari,0,,,.014313563,,,
Uruguay,1942,Alfredo Baldomir Ferrari,1,,,-.022792298,,,
Uruguay,1943,Juan José de Amézaga Landaraso,,,,.001369518,,,
Uruguay,1944,Juan José de Amézaga Landaraso,0,,,.022031559,,,
Uruguay,1945,Juan José de Amézaga Landaraso,0,2,,.019496681,,,15
Uruguay,1946,Juan José de Amézaga Landaraso,0,3,,.028269097,,,15
Uruguay,1947,Luis Conrado Batlle Berres,0,4,,.033823539,,,15
Uruguay,1948,Luis Conrado Batlle Berres,0,5,,.031318251,,,15
Uruguay,1949,Luis Conrado Batlle Berres,0,6,,.030027628,,,15
Uruguay,1950,Luis Conrado Batlle Berres,0,7,,.02947803,,,15
Uruguay,1951,Andrés Martínez Trueba,0,8,,.029622326,,,15
Uruguay,1952,Andrés Martínez Trueba,0,9,,.023827219,,,13
Uruguay,1953,Andrés Martínez Trueba,0,10,,.026031321,,,13
Uruguay,1954,Andrés Martínez Trueba,0,11,,.024950393,,,13
Uruguay,1955,Luis Conrado Batlle Berres,0,12,,.02321697,,,13
Uruguay,1956,Alberto Fermín Zubiría Urtiague,0,13,,.017675515,,,13
Uruguay,1957,Arturo Lezama Bagez,0,14,,.012687296,,,13
Uruguay,1958,Carlos Lorenzo Fischer Brusoni,0,15,,.0077015017,,,13
Uruguay,1959,Martín Recaredo Echegoyen Machicote,0,16,,.0030072518,,,13
Uruguay,1960,Benito Nardone Cetrulo,0,17,,.0029823266,,,13
Uruguay,1961,Eduardo Víctor Haedo,0,18,,.0010828759,,,13
Uruguay,1962,Faustino Harrison Usoz,0,19,,.0011261402,,,13
Uruguay,1963,Daniel Fernández Crespo,0,20,,-.0022300647,,,13
Uruguay,1964,Luis Giannattasio Finocchietti,0,21,,-.0041391104,,36.599998,13
Uruguay,1965,Wáshington Beltrán Mullin,0,22,,-.0038941961,,38.149998,13
Uruguay,1966,Alberto Héber Usher,0,23,,-.0018197898,,39.700001,13
Uruguay,1967,Jorge Pacheco Areco,0,24,,-.0070449086,,41.25,18
Uruguay,1968,Jorge Pacheco Areco,0,25,,-.0029544316,,42.799999,18
Uruguay,1969,Jorge Pacheco Areco,0,26,,.0046094651,,43.055553,18
Uruguay,1970,Jorge Pacheco Areco,0,27,,.0038683731,.00082314532,43.311111,18
Uruguay,1971,Jorge Pacheco Areco,0,28,,.0021399618,.00059333385,43.566666,18
Uruguay,1972,Juan María Bordaberry Arocena,0,29,7,.0035007179,.00048454179,43.82222,18
Uruguay,1973,Juan María Bordaberry Arocena,1,30,4,.0047697751,,44.077778,18
Uruguay,1974,Juan María Bordaberry Arocena,,1,4,.015394817,.00089607737,44.333332,18
Uruguay,1975,Juan María Bordaberry Arocena,,2,4,.029831322,.00069763465,44.588886,18
Uruguay,1976,Aparicio Méndez Manfredini,,3,2,.031188454,.00049855618,44.844444,18
Uruguay,1977,Aparicio Méndez Manfredini,,4,2,.026754223,.00090299931,45.099998,18
Uruguay,1978,Aparicio Méndez Manfredini,,5,2,.030105542,.00085909455,44.450001,18
Uruguay,1979,Aparicio Méndez Manfredini,,6,2,.0336161,.0011032679,43.799999,18
Uruguay,1980,Aparicio Méndez Manfredini,,7,4,.035828229,.0009218562,43.150002,18
Uruguay,1981,Gregorio Conrado Álvarez Armelino,,8,4,.032846075,.0017294851,42.5,18
Uruguay,1982,Gregorio Conrado Álvarez Armelino,,9,5,.019221766,.00042783481,43.650002,18
Uruguay,1983,Gregorio Conrado Álvarez Armelino,,10,5,.0081210695,.00028066724,43.485001,18
Uruguay,1984,Gregorio Conrado Álvarez Armelino,,11,5,.0035266443,.00087613257,43.320004,18
Uruguay,1985,Julio María Sanguinetti Coirolo,,12,10,-.0015191721,.0004088135,43.155003,18
Uruguay,1986,Julio María Sanguinetti Coirolo,0,1,10,.044758849,.0013997753,42.990002,18
Uruguay,1987,Julio María Sanguinetti Coirolo,0,2,10,.05424935,.00087225239,42.825001,18
Uruguay,1988,Julio María Sanguinetti Coirolo,0,3,10,.042811505,.00054617017,42.660004,18
Uruguay,1989,Julio María Sanguinetti Coirolo,0,4,11,.03517358,.00077740691,42.495003,18
Uruguay,1990,Luis Alberto Lacalle de Herrera,0,5,11,.0287112,.00084884552,42.330002,18
Uruguay,1991,Luis Alberto Lacalle de Herrera,0,6,11,.028662777,.00091416028,42.534286,18
Uruguay,1992,Luis Alberto Lacalle de Herrera,0,7,11,.034054589,.00075503142,42.738571,18
Uruguay,1993,Luis Alberto Lacalle de Herrera,0,8,10,.03240988,.00059752987,42.942856,18
Uruguay,1994,Luis Alberto Lacalle de Herrera,0,9,10,.03567094,.0011704521,43.147144,18
Uruguay,1995,Julio María Sanguinetti Coirolo,0,10,10,.032673407,.0021750298,43.351429,18
Uruguay,1996,Julio María Sanguinetti Coirolo,0,11,11,.029557874,.0022160371,43.555714,18
Uruguay,1997,Julio María Sanguinetti Coirolo,0,12,11,.02661692,.001774188,43.759998,18
Uruguay,1998,Julio María Sanguinetti Coirolo,0,13,11,.029743601,.0018469275,44.469997,18
Uruguay,1999,Julio María Sanguinetti Coirolo,0,14,11,.025990522,.0011294524,45.18,18
Uruguay,2000,Jorge Luis Batlle Ibañez,0,15,12,.024550201,.0022834786,44.870003,18
Uruguay,2001,Jorge Luis Batlle Ibañez,0,16,12,.018108483,.0027675289,44.560001,18
Uruguay,2002,Jorge Luis Batlle Ibañez,0,17,12,-.00010768179,.0016276607,44.658333,18
Uruguay,2003,Jorge Luis Batlle Ibañez,0,18,12,.00029628762,.0037514707,44.756668,18
Uruguay,2004,Jorge Luis Batlle Ibañez,0,19,12,.0056754551,.010944726,44.855,18
Uruguay,2005,Tabaré Ramón Vázquez Rosas,0,20,12,.014343299,.012226334,46.200001,18
Uruguay,2006,Tabaré Ramón Vázquez Rosas,0,21,12,.013381812,,,
Uruguay,2007,Tabaré Ramón Vázquez Rosas,0,22,12,.016156703,,,
Uruguay,2008,Tabaré Ramón Vázquez Rosas,0,23,12,.020385195,,,
Uruguay,2009,Tabaré Ramón Vázquez Rosas,0,24,12,.026199073,,,
Uruguay,2010,José Alberto Mujica Cordano,0,25,12,.031110516,,,
Venezuela,1900,Cipriano Castro Ruiz,,,,.0093618641,,,
Venezuela,1901,Cipriano Castro Ruiz,,,,-.0069325287,,,
Venezuela,1902,Cipriano Castro Ruiz,,,,.0095024761,,,
Venezuela,1903,Cipriano Castro Ruiz,,,,.016982397,,,
Venezuela,1904,Cipriano Castro Ruiz,,,,.01494805,,,
Venezuela,1905,Cipriano Castro Ruiz,,,,.0093618641,,,
Venezuela,1906,Cipriano Castro Ruiz,,,,.0032865726,,,
Venezuela,1907,Cipriano Castro Ruiz,,,,.002023703,,,
Venezuela,1908,Cipriano Castro Ruiz,,,,.0047870935,,,
Venezuela,1909,Juan Vicente Gómez Chacón,,,,.0071034464,,,
Venezuela,1910,Juan Vicente Gómez Chacón         ,,,,.0069660684,,,
Venezuela,1911,Juan Vicente Gómez Chacón         ,,,,.012926538,,,
Venezuela,1912,Juan Vicente Gómez Chacón         ,,,,.011067733,,,
Venezuela,1913,Juan Vicente Gómez Chacón         ,,,,.00838733,,,
Venezuela,1914,Victorino Márquez Bustillos,,,,.0088944295,,,
Venezuela,1915,Victorino Márquez Bustillos,,,,.012908841,,,
Venezuela,1916,Victorino Márquez Bustillos,,,,.02022947,,,
Venezuela,1917,Victorino Márquez Bustillos,,,,.023789255,,,
Venezuela,1918,Victorino Márquez Bustillos,,,,.019879442,,,
Venezuela,1919,Victorino Márquez Bustillos,,,,.020646827,,,
Venezuela,1920,Victorino Márquez Bustillos,,,,.02423604,,,
Venezuela,1921,Victorino Márquez Bustillos,,,,.021854596,,,
Venezuela,1922,Juan Vicente Gómez Chacón,,,,.022236561,,,
Venezuela,1923,Juan Vicente Gómez Chacón,,,,.032386549,,,
Venezuela,1924,Juan Vicente Gómez Chacón,,,,.048089031,,,
Venezuela,1925,Juan Vicente Gómez Chacón,,,,.06742622,,,
Venezuela,1926,Juan Vicente Gómez Chacón,,,,.08206895,,,
Venezuela,1927,Juan Vicente Gómez Chacón,,,,.087537907,,,
Venezuela,1928,Juan Vicente Gómez Chacón,,,,.099304199,,,
Venezuela,1929,Juan Bautista Pérez,,,,.10361344,,,
Venezuela,1930,Juan Bautista Pérez,,,,.09954989,,,
Venezuela,1931,Juan Vicente Gómez Chacón,,,,.09190923,,,
Venezuela,1932,Juan Vicente Gómez Chacón,,,,.087793075,,,
Venezuela,1933,Juan Vicente Gómez Chacón,,,,.078701481,,,
Venezuela,1934,Juan Vicente Gómez Chacón,,,,.067254812,,,
Venezuela,1935,José Eleazar López Contreras,,,,.052070368,,,
Venezuela,1936,José Eleazar López Contreras,,,,.038672868,,,
Venezuela,1937,José Eleazar López Contreras,,,,.036159903,,,
Venezuela,1938,José Eleazar López Contreras,,,,.029042758,,,
Venezuela,1939,José Eleazar López Contreras,,,,.02236826,,,
Venezuela,1940,José Eleazar López Contreras,,,,.022371273,,,
Venezuela,1941,Isaías Medina Angarita,,,,.029575242,,,
Venezuela,1942,Isaías Medina Angarita,,,,.029128207,,,
Venezuela,1943,Isaías Medina Angarita,,,,.029449893,,,
Venezuela,1944,Isaías Medina Angarita,,,,.034392443,,,
Venezuela,1945,Rómulo Ernesto Betancourt Bello,,45,,.040455099,,,15
Venezuela,1946,Rómulo Ernesto Betancourt Bello,,46,,.049191561,,,15
Venezuela,1947,Rómulo Ernesto Betancourt Bello,0,47,,.055987298,,,9
Venezuela,1948,Carlos Delgado Chalbaud (Military Junta),1,48,,.06065983,,,9
Venezuela,1949,Carlos Delgado Chalbaud (Military Junta),,1,,.049980044,,,9
Venezuela,1950,Germán Suárez Flamerich (Military Junta),,2,,.030652994,,,9
Venezuela,1951,Germán Suárez Flamerich (Military Junta),,3,,.030524185,,,9
Venezuela,1952,Marcos Evangelista Pérez Jiménez,,4,,.031393934,,,9
Venezuela,1953,Marcos Evangelista Pérez Jiménez,,5,,.027195683,,,16
Venezuela,1954,Marcos Evangelista Pérez Jiménez,,6,,.028152321,,,16
Venezuela,1955,Marcos Evangelista Pérez Jiménez,,7,,.02987856,,,16
Venezuela,1956,Marcos Evangelista Pérez Jiménez,,8,,.032636128,,,16
Venezuela,1957,Marcos Evangelista Pérez Jiménez,,9,,.033085831,,,16
Venezuela,1958,Edgar Sanabria Arcia,,10,,.027731644,,,16
Venezuela,1959,Rómulo Ernesto Betancourt Bello,,11,,.024291258,,,16
Venezuela,1960,Rómulo Ernesto Betancourt Bello,0,1,,-.029722719,,,16
Venezuela,1961,Rómulo Ernesto Betancourt Bello,0,2,,-.02194356,,,12
Venezuela,1962,Rómulo Ernesto Betancourt Bello,0,3,,-.0050719543,.23388568,,12
Venezuela,1963,Rómulo Ernesto Betancourt Bello,0,4,,-.0037335088,.2289985,54.599998,12
Venezuela,1964,Raúl Leoni Otero,0,5,,.0089414269,.24021216,55.32222,12
Venezuela,1965,Raúl Leoni Otero,0,6,,.008540865,.24397893,56.044441,12
Venezuela,1966,Raúl Leoni Otero,0,7,,.0051689381,.24579315,56.766666,12
Venezuela,1967,Raúl Leoni Otero,0,8,,.0040606768,.30088812,57.488888,12
Venezuela,1968,Raúl Leoni Otero,0,9,,.007568629,.2455966,58.211109,12
Venezuela,1969,Rafael Caldera Rodríguez,0,10,,.0065860655,.26009393,58.933331,12
Venezuela,1970,Rafael Caldera Rodríguez,0,11,,.015176107,.23882879,59.655556,12
Venezuela,1971,Rafael Caldera Rodríguez,0,12,,.013923714,.22315919,60.377777,12
Venezuela,1972,Rafael Caldera Rodríguez,0,13,10,.0072538108,.19856498,61.099998,12
Venezuela,1973,Rafael Caldera Rodríguez,0,14,10,.010572706,.16886064,59.68,12
Venezuela,1974,Carlos Andrés Pérez Rodríguez,0,15,10,.0019229405,.43685871,58.259998,12
Venezuela,1975,Carlos Andrés Pérez Rodríguez,0,16,10,.00067120948,.26911679,56.84,12
Venezuela,1976,Carlos Andrés Pérez Rodríguez,0,17,11,.00651696,.23663554,55.419998,12
Venezuela,1977,Carlos Andrés Pérez Rodríguez,0,18,11,.0095900102,.22251572,54,12
Venezuela,1978,Carlos Andrés Pérez Rodríguez,0,19,11,.0045402749,.1909446,54.363998,12
Venezuela,1979,Luis Herrera Campins,0,20,11,.0045354082,.25435516,54.728001,12
Venezuela,1980,Luis Herrera Campins,0,21,11,-.0070408592,.2964918,55.091999,12
Venezuela,1981,Luis Herrera Campins,0,22,11,-.0085779782,.27892211,55.456001,12
Venezuela,1982,Luis Herrera Campins,0,23,11,-.011446842,.21878834,55.82,12
Venezuela,1983,Luis Herrera Campins,0,24,11,-.021456521,.19060038,55.424999,12
Venezuela,1984,Jaime Ramón Lusinchi,0,25,11,-.021407269,.23486145,55.029999,12
Venezuela,1985,Jaime Ramón Lusinchi,0,26,11,-.023255393,.20738246,54.634998,12
Venezuela,1986,Jaime Ramón Lusinchi,0,27,11,-.02349874,.1270446,54.240002,12
Venezuela,1987,Jaime Ramón Lusinchi,0,28,11,-.025098724,.1679806,53.845001,12
Venezuela,1988,Jaime Ramón Lusinchi,0,29,11,-.020707512,.15235476,53.450001,12
Venezuela,1989,Carlos Andrés Pérez Rodríguez,0,30,10,-.028901866,.24292465,48.764999,12
Venezuela,1990,Carlos Andrés Pérez Rodríguez,0,31,10,-.017503828,.30087894,44.080002,12
Venezuela,1991,Carlos Andrés Pérez Rodríguez,0,32,10,-.0067744455,.25540823,43.48,12
Venezuela,1992,Carlos Andrés Pérez Rodríguez,0,33,8,.0018986642,.21499425,42.880001,12
Venezuela,1993,Ramón José Velásquez Mujica,0,34,8,.0065093869,.21225703,42.280003,12
Venezuela,1994,Rafael Caldera Rodríguez,0,35,8,.0034385026,.23432085,41.68,12
Venezuela,1995,Rafael Caldera Rodríguez,0,36,8,.0077069756,.23703316,44.049999,12
Venezuela,1996,Rafael Caldera Rodríguez,0,37,9,.0017144075,.29317164,46.420002,12
Venezuela,1997,Rafael Caldera Rodríguez,0,38,9,.0049754949,.25712621,48.790001,12
Venezuela,1998,Rafael Caldera Rodríguez,0,39,9,.000069259324,.17402972,49.16,12
Venezuela,1999,Hugo Rafael Chávez Frías,0,40,6,.0030376052,.21125799,49.529999,17
Venezuela,2000,Hugo Rafael Chávez Frías,0,41,6,.00081795274,.29979452,46.785,17
Venezuela,2001,Hugo Rafael Chávez Frías,0,42,6,-.004984614,.20434536,44.040001,17
Venezuela,2002,Hugo Rafael Chávez Frías,0,43,7,-.019173246,.22543371,45.426666,17
Venezuela,2003,Hugo Rafael Chávez Frías,0,44,7,-.026641702,.26312277,46.813335,17
Venezuela,2004,Hugo Rafael Chávez Frías,0,45,7,-.0059662051,.3254742,48.200001,17
Venezuela,2005,Hugo Rafael Chávez Frías,0,46,6,.00070144515,.38370562,,17
Venezuela,2006,Hugo Rafael Chávez Frías,0,47,6,.010961854,,,
Venezuela,2007,Hugo Rafael Chávez Frías,0,48,6,.013081422,,,
Venezuela,2008,Hugo Rafael Chávez Frías,0,49,6,.017818458,,,
Venezuela,2009,Hugo Rafael Chávez Frías,1,50,5,.020760316,,,
Venezuela,2010,Hugo Rafael Chávez Frías,,51,4,.021074491,,,
